49.3333333	 2.25	Mouchy-le-Chatel
48.0	 -1.3666667	Moulins
45.0666667	 5.05	Mours
47.0333333	 6.2666667	Mouthier-Haute-Pierre
50.1833333	 2.7666667	Moyenneville
47.9166667	 7.35	Munwiller
49.3	 1.4666667	Mussegros
44.2166667	 1.9833333	Najac
45.3833333	 0.2833333	Nanteuil
44.5166667	 2.0833333	Naussac
47.4166667	 0.95	Negron
49.1333333	 2.1833333	Nesles-la-Vallee
46.35	 3.8833333	Neuilly
47.4	 6.0833333	Neuvelle-les-Cromary
49.3666667	 1.2333333	Neuville-Champ-d’Oisel
47.6	 0.6	Neuvy
48.95	 7.6333333	Niederbronn-les-Bains
46.1	 2.5333333	Nirolle
48.4833333	 3.5	Nogent
48.85	 2.6333333	Noisiel
47.4	 5.0666667	Norges-la-Ville
45.5333333	 6.4666667	Notre-Dame-de-Briancon
45.7833333	 2.35	Noudiere
49.6	 4.4166667	Novion-Porcien
49.6666667	 4.95	Noyers-Pont-Maugis
47.5666667	 7.3166667	Oberdorf
50.3666667	 2.2166667	OEuf
48.35	 0.0833333	Oisseau-le-Petit
44.4666667	 1.9833333	Ols
42.8666667	 2.8833333	Opoul
42.5666667	 2.25	Oreilla
45.8666667	 3.4333333	Orleat
45.5333333	 3.1	Orphange
49.05	 5.25	Osches
49.5	 0.3	Oudalle
43.2833333	 0.0333333	Oursbelille
50.9833333	 2.05	Oye-Plage
44.95	 4.3	Pailhes
46.55	 4.2166667	Palinges
48.4333333	 1.95	Paponville
48.25	 5.95	Parey
47.4666667	 3.45	Paroy
46.5333333	 4.5333333	Passy
48.35	 5.3166667	Pautaines
42.1833333	 9.3333333	Pedale
48.1166667	 -3.9333333	Penarmenez
46.5666667	 2.2333333	Penteuloup
48.7	 2.55	Perigny-sur-Yerres
44.9833333	 0.6166667	Perrier
45.4333333	 3.4666667	Peslieres
47.9833333	 -4.3166667	Petit Drevez
45.1833333	 0.85	Petit Rognac
46.0666667	 1.7833333	Peyrat
44.55	 0.7333333	Peyroulie
42.3166667	 9.4	Piazalli
43.2166667	 6.1333333	Pierrefeu
48.8666667	 -0.7333333	Pierres
41.6861111	 9.3694444	Pinarellu
45.3833333	 5.05	Pisieu
48.6833333	 7.1166667	Plaine-de-Valsch
49.15	 -0.8333333	Planquery
49.5833333	 2.8333333	Plessis-de-Roye
49.8	 4.0166667	Plomion
48.5666667	 -3.5333333	Plounerin
42.3333333	 8.9833333	Poggio
45.9333333	 5.7	Poisieu
44.6333333	 2.4	Pomies
47.5	 4.7666667	Poncey
45.4333333	 0.5666667	Pontarneaud
47.6666667	 -0.4666667	Pont des Boires
49.3	 0.1833333	Pont-l’Eveque
46.9333333	 2.7333333	Porcher
45.8333333	 -0.6833333	Port-d’Envaux
41.5833333	 9.2833333	Porto-Vecchio
47.3833333	 3.0	Pougny
47.95	 -4.3666667	Pouldreuzic
45.8166667	 2.2166667	Poussanges
45.5333333	 3.8333333	Pradeaux
44.7	 6.3666667	Prapic
45.5833333	 4.15	Precieux
45.2	 6.2333333	Pre Plan
49.35	 5.8	Preutin-Higny
44.5333333	 2.0	Prix
47.7	 0.9166667	Prunay
46.7166667	 -0.5166667	Pugny
46.95	 4.75	Puligny
46.2166667	 0.8666667	Puycatelin
44.2666667	 5.1333333	Puymeras
50.1833333	 2.9833333	Queant
49.95	 1.9833333	Quesnoy-sur-Airaines
48.4833333	 -3.25	Quilliac
46.7333333	 5.5333333	Quintigny
46.9833333	 5.45	Rahon
47.15	 5.7333333	Ranchot
44.4333333	 1.3333333	Rassiels
